EventName,DriverNumber,Compound,ClassifiedPosition
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,1,SOFT,1.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,11,SOFT,2.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,55,SOFT,3.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,16,SOFT,4.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,63,SOFT,5.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,4,SOFT,6.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,44,SOFT,7.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,81,SOFT,8.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,14,SOFT,9.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,18,SOFT,10.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,24,SOFT,11.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,20,SOFT,12.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,3,SOFT,13.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,22,SOFT,14.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,23,SOFT,15.0
Bahrain Grand Prix,27,SOFT,16.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,31,SOFT,17.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,10,SOFT,18.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,77,SOFT,19.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Bahrain Grand Prix,2,SOFT,20.0
Saudi Arabian Grand Prix,1,MEDIUM,1.0
Saudi Arabian Grand Prix,1,MEDIUM,1.0
Saudi Arabian Grand Prix,1,MEDIUM,1.0
Saudi Arabian Grand Prix,1,MEDIUM,1.0
Saudi Arabian Grand Prix,1,MEDIUM,1.0
Saudi Arabian Grand Prix,1,MEDIUM,1.0
Saudi Arabian Grand Prix,1,MEDIUM,1.0
Saudi Arabian Grand Prix,10,MEDIUM,
Saudi Arabian Grand Prix,11,MEDIUM,2.0
Saudi Arabian Grand Prix,11,MEDIUM,2.0
Saudi Arabian Grand Prix,11,MEDIUM,2.0
Saudi Arabian Grand Prix,11,MEDIUM,2.0
Saudi Arabian Grand Prix,11,MEDIUM,2.0
Saudi Arabian Grand Prix,11,MEDIUM,2.0
Saudi Arabian Grand Prix,11,MEDIUM,2.0
Saudi Arabian Grand Prix,14,MEDIUM,5.0
Saudi Arabian Grand Prix,14,MEDIUM,5.0
Saudi Arabian Grand Prix,14,MEDIUM,5.0
Saudi Arabian Grand Prix,14,MEDIUM,5.0
Saudi Arabian Grand Prix,14,MEDIUM,5.0
Saudi Arabian Grand Prix,14,MEDIUM,5.0
Saudi Arabian Grand Prix,14,MEDIUM,5.0
Saudi Arabian Grand Prix,16,MEDIUM,3.0
Saudi Arabian Grand Prix,16,MEDIUM,3.0
Saudi Arabian Grand Prix,16,MEDIUM,3.0
Saudi Arabian Grand Prix,16,MEDIUM,3.0
Saudi Arabian Grand Prix,16,MEDIUM,3.0
Saudi Arabian Grand Prix,16,MEDIUM,3.0
Saudi Arabian Grand Prix,16,MEDIUM,3.0
Saudi Arabian Grand Prix,18,MEDIUM,
Saudi Arabian Grand Prix,18,MEDIUM,
Saudi Arabian Grand Prix,18,MEDIUM,
Saudi Arabian Grand Prix,18,MEDIUM,
Saudi Arabian Grand Prix,18,MEDIUM,
Saudi Arabian Grand Prix,18,MEDIUM,
Saudi Arabian Grand Prix,2,MEDIUM,14.0
Saudi Arabian Grand Prix,2,MEDIUM,14.0
Saudi Arabian Grand Prix,2,MEDIUM,14.0
Saudi Arabian Grand Prix,2,MEDIUM,14.0
Saudi Arabian Grand Prix,2,MEDIUM,14.0
Saudi Arabian Grand Prix,2,MEDIUM,14.0
Saudi Arabian Grand Prix,2,MEDIUM,14.0
Saudi Arabian Grand Prix,20,MEDIUM,12.0
Saudi Arabian Grand Prix,20,MEDIUM,12.0
Saudi Arabian Grand Prix,20,MEDIUM,12.0
Saudi Arabian Grand Prix,20,MEDIUM,12.0
Saudi Arabian Grand Prix,20,MEDIUM,12.0
Saudi Arabian Grand Prix,20,MEDIUM,12.0
Saudi Arabian Grand Prix,20,MEDIUM,12.0
Saudi Arabian Grand Prix,22,MEDIUM,15.0
Saudi Arabian Grand Prix,22,MEDIUM,15.0
Saudi Arabian Grand Prix,22,MEDIUM,15.0
Saudi Arabian Grand Prix,22,MEDIUM,15.0
Saudi Arabian Grand Prix,22,MEDIUM,15.0
Saudi Arabian Grand Prix,22,MEDIUM,15.0
Saudi Arabian Grand Prix,22,MEDIUM,15.0
Saudi Arabian Grand Prix,23,MEDIUM,11.0
Saudi Arabian Grand Prix,23,MEDIUM,11.0
Saudi Arabian Grand Prix,23,MEDIUM,11.0
Saudi Arabian Grand Prix,23,MEDIUM,11.0
Saudi Arabian Grand Prix,23,MEDIUM,11.0
Saudi Arabian Grand Prix,23,MEDIUM,11.0
Saudi Arabian Grand Prix,23,MEDIUM,11.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,24,MEDIUM,18.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,27,MEDIUM,10.0
Saudi Arabian Grand Prix,3,MEDIUM,16.0
Saudi Arabian Grand Prix,3,MEDIUM,16.0
Saudi Arabian Grand Prix,3,MEDIUM,16.0
Saudi Arabian Grand Prix,3,MEDIUM,16.0
Saudi Arabian Grand Prix,3,MEDIUM,16.0
Saudi Arabian Grand Prix,3,MEDIUM,16.0
Saudi Arabian Grand Prix,3,MEDIUM,16.0
Saudi Arabian Grand Prix,31,MEDIUM,13.0
Saudi Arabian Grand Prix,31,MEDIUM,13.0
Saudi Arabian Grand Prix,31,MEDIUM,13.0
Saudi Arabian Grand Prix,31,MEDIUM,13.0
Saudi Arabian Grand Prix,31,MEDIUM,13.0
Saudi Arabian Grand Prix,31,MEDIUM,13.0
Saudi Arabian Grand Prix,31,MEDIUM,13.0
Saudi Arabian Grand Prix,38,SOFT,7.0
Saudi Arabian Grand Prix,38,SOFT,7.0
Saudi Arabian Grand Prix,38,SOFT,7.0
Saudi Arabian Grand Prix,38,SOFT,7.0
Saudi Arabian Grand Prix,38,SOFT,7.0
Saudi Arabian Grand Prix,38,SOFT,7.0
Saudi Arabian Grand Prix,38,SOFT,7.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,4,MEDIUM,8.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,44,MEDIUM,9.0
Saudi Arabian Grand Prix,63,MEDIUM,6.0
Saudi Arabian Grand Prix,63,MEDIUM,6.0
Saudi Arabian Grand Prix,63,MEDIUM,6.0
Saudi Arabian Grand Prix,63,MEDIUM,6.0
Saudi Arabian Grand Prix,63,MEDIUM,6.0
Saudi Arabian Grand Prix,63,MEDIUM,6.0
Saudi Arabian Grand Prix,63,MEDIUM,6.0
Saudi Arabian Grand Prix,77,SOFT,17.0
Saudi Arabian Grand Prix,77,SOFT,17.0
Saudi Arabian Grand Prix,77,SOFT,17.0
Saudi Arabian Grand Prix,77,SOFT,17.0
Saudi Arabian Grand Prix,77,SOFT,17.0
Saudi Arabian Grand Prix,77,SOFT,17.0
Saudi Arabian Grand Prix,77,SOFT,17.0
Saudi Arabian Grand Prix,81,MEDIUM,4.0
Saudi Arabian Grand Prix,81,MEDIUM,4.0
Saudi Arabian Grand Prix,81,MEDIUM,4.0
Saudi Arabian Grand Prix,81,MEDIUM,4.0
Saudi Arabian Grand Prix,81,MEDIUM,4.0
Saudi Arabian Grand Prix,81,MEDIUM,4.0
Saudi Arabian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,1,MEDIUM,
Australian Grand Prix,1,MEDIUM,
Australian Grand Prix,1,MEDIUM,
Australian Grand Prix,1,MEDIUM,
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,10,MEDIUM,13.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,11,MEDIUM,5.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,14,HARD,8.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,16,MEDIUM,2.0
Australian Grand Prix,18,MEDIUM,6.0
Australian Grand Prix,18,MEDIUM,6.0
Australian Grand Prix,18,MEDIUM,6.0
Australian Grand Prix,18,MEDIUM,6.0
Australian Grand Prix,18,MEDIUM,6.0
Australian Grand Prix,18,MEDIUM,6.0
Australian Grand Prix,18,MEDIUM,6.0
Australian Grand Prix,18,MEDIUM,6.0
Australian Grand Prix,20,MEDIUM,10.0
Australian Grand Prix,20,MEDIUM,10.0
Australian Grand Prix,20,MEDIUM,10.0
